geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	w1118_vs_vgPc_change
CG3520	441.153950433988	1.41157943124874	0.0820485998916181	17.2041867029219	2.47020581962929e-66	2.49423418532932e-63	enriched in absence of Pc and vg
CG9812	172.310930017166	-2.55187594695679	0.707014751621178	-3.60936733088717	0.000306944706473631	0.00142944857643716	depleted in absence of Pc and vg
CG30411	4.19448626460895	-5.89704102725132	1.74198849513082	-3.38523534669411	0.000711172512314439	0.00296649884276505	depleted in absence of Pc and vg
Pde8	715.079139587535	-1.14093906268464	0.119260412315161	-9.56678784297308	1.10278701900609e-21	7.33452420365309e-20	depleted in absence of Pc and vg
St3	36.1854442737907	-1.38942666290496	0.526333637515521	-2.63982113980694	0.00829497922156821	0.0242389724319805	depleted in absence of Pc and vg
l(2)efl	266.893398106645	-3.40532928210932	0.634697486533189	-5.36527929346267	8.0824055807663e-08	8.55779588041671e-07	depleted in absence of Pc and vg
CG13560	289.486044666533	-12.5546061872955	1.86416188014276	-6.73471886804918	1.64247193711455e-11	3.22313353454617e-10	depleted in absence of Pc and vg
CG11300	762.405047302586	-13.8658737579224	1.81308361824258	-7.64767472300177	2.04646080657051e-14	6.15990248741969e-13	depleted in absence of Pc and vg
CG5597	35.1364710798367	-2.18775096550012	0.578909559945233	-3.77908937227966	0.000157402927386724	0.000796117629546602	depleted in absence of Pc and vg
CR45926	22.6110140165274	1.54256992390146	0.52441390905035	2.941512223989	0.00326613951386182	0.0110701896797264	enriched in absence of Pc and vg
Fmo-1	17.2999085068131	-4.78499445457257	1.39135400417961	-3.43909202129617	0.000583668798299709	0.00251759586124849	depleted in absence of Pc and vg
Unc-89	63.4005030409116	-2.16362381961984	0.660465895746814	-3.27590543819579	0.00105323819111925	0.00418210847173223	depleted in absence of Pc and vg
ppk29	56.364369619627	-1.74986974028099	0.271054532962449	-6.45578482365177	1.07659489226225e-10	1.83965222590105e-09	depleted in absence of Pc and vg
Mlp60A	99.7669808693991	-3.50536316647504	0.770029241238399	-4.55224682226033	5.30760142960167e-06	3.83799017438709e-05	depleted in absence of Pc and vg
CG3253	81.6200496124686	-1.09969621545117	0.279510421457947	-3.93436570169754	8.34166942501759e-05	0.000454393929885583	depleted in absence of Pc and vg
nord	546.666925721031	1.85836100319203	0.0832750410868862	22.31594219513	2.58734300877576e-110	5.74752375969448e-107	enriched in absence of Pc and vg
CG13575	1.78092865208211	-4.00037791480014	1.65292862884871	-2.42017582912002	0.0155130040593126	0.0409659857552984	depleted in absence of Pc and vg
CG3394	67.8360076319022	-3.74204026133475	0.708336249747235	-5.28285861788109	1.2718354317292e-07	1.30677855136135e-06	depleted in absence of Pc and vg
CR44811	77.6352258158326	2.39860881450577	0.408671528408303	5.86928290269667	4.37684051201539e-09	5.69912867138979e-08	enriched in absence of Pc and vg
CG13578	1.21203335854714	-4.29869885888095	1.80169121067798	-2.38592431011712	0.0170362569549482	0.0442831046100187	depleted in absence of Pc and vg
SerT	8.45674891666651	-2.91403361604186	0.896034370274159	-3.25214490951977	0.0011453761105273	0.00449053740191553	depleted in absence of Pc and vg
Start1	1017.76953390263	-1.49799015497135	0.336605178247596	-4.45028850349259	8.57550093540065e-06	5.91603036580714e-05	depleted in absence of Pc and vg
SIFa	8.28805383113014	-4.97706332380484	2.09246804400481	-2.37856121055935	0.0173803510603594	0.0450089902605298	depleted in absence of Pc and vg
CG13594	4.8015022558692	-4.32505307657362	1.56552535362236	-2.76268478601524	0.00573281009512068	0.0178109990843372	depleted in absence of Pc and vg
Cyp9c1	535.350902358341	3.4561995598515	0.277803321318989	12.441174365525	1.56190483523769e-35	3.21260685277501e-33	enriched in absence of Pc and vg
Cpr60D	8.61709089651692	-5.82012171960876	1.53487994008586	-3.79190682450589	0.000149495006171264	0.000761670198873501	depleted in absence of Pc and vg
Mmp1	1523.24083994139	1.8757067416517	0.128226592623987	14.6280635184002	1.86006265429684e-48	8.26388636051001e-46	enriched in absence of Pc and vg
Lcp9	94.0240943765736	-6.26421890416672	0.986300879090836	-6.35122510479867	2.1360685879443e-10	3.46861312957563e-09	depleted in absence of Pc and vg
CG30427	14.8799111660197	-1.1523377608892	0.486809308700941	-2.36712351282729	0.017926948969031	0.0461875718392548	depleted in absence of Pc and vg
CG30424	9.00083314883911	-2.19987191230863	0.714977541636232	-3.07684057778123	0.00209207157273836	0.0075541739136557	depleted in absence of Pc and vg
CG3829	68.1492388309056	-1.7983132477036	0.456113129887921	-3.94269125325442	8.05723520137003e-05	0.000441063141358388	depleted in absence of Pc and vg
Nplp1	278.840229902747	-2.00455514356284	0.2204425730844	-9.09332129232297	9.605887260555e-20	5.230028911911e-18	depleted in absence of Pc and vg
gsb-n	107.674335685229	-1.31457874784624	0.174784319663847	-7.52114806622522	5.42973142454689e-14	1.55834694915872e-12	depleted in absence of Pc and vg
CG30428	285.977811577652	-1.05792246191143	0.0952141989538477	-11.1109737154248	1.10943090701503e-28	1.29709990360168e-26	depleted in absence of Pc and vg
CG6845	284.051062786305	-1.00324404220878	0.151370683722958	-6.62773013594193	3.40887931518373e-11	6.35275546203787e-10	depleted in absence of Pc and vg
CG13875	86.9286319007426	-1.44492584448584	0.192156644859606	-7.51952057417288	5.49774668840736e-14	1.57380083680775e-12	depleted in absence of Pc and vg
Kaz1-ORFB	22.6103328571315	-1.73118850622983	0.679399495223684	-2.54811567921442	0.0108306550311318	0.0304560511239588	depleted in absence of Pc and vg
CG13877	6.12978742474378	-2.65380944598541	0.932558023425475	-2.84573118167749	0.00443095830385519	0.0143860432273954	depleted in absence of Pc and vg
CG42846	47.3752991143233	-3.58294615375418	1.36469928536517	-2.62544737304194	0.00865351849709387	0.0250886530794105	depleted in absence of Pc and vg
mthl14	29.2302611870307	-2.81739015230076	0.419550884708327	-6.7152525593157	1.87740758229649e-11	3.65830982746791e-10	depleted in absence of Pc and vg
CG34263	4.27890414153831	-3.40049862307009	1.1412093016938	-2.9797326555462	0.00288500052562415	0.0099391131631847	depleted in absence of Pc and vg
Kah	12.835563649945	-3.17446776230108	0.773619285731178	-4.10339791270944	4.07126142400518e-05	0.000240018580872747	depleted in absence of Pc and vg
Reg-2	160.752780807396	-2.45912689590485	0.726162825582173	-3.38646762030725	0.000707986307856526	0.00295735386286665	depleted in absence of Pc and vg
CG3344	3.88015108064663	-5.60556526314403	1.56225701792761	-3.58811975162706	0.000333071311688327	0.00153695028064355	depleted in absence of Pc and vg
nerfin-1	438.077104452754	-1.16359136291162	0.498408487184015	-2.33461386158541	0.0195636017634322	0.0495085269506587	depleted in absence of Pc and vg
CG13912	8.36324938418947	-4.43741776452564	1.81656674418376	-2.44274964227615	0.0145758448123113	0.0389542609072044	depleted in absence of Pc and vg
Trh	4.71642915451201	-5.46898989349218	1.76837617085997	-3.09266206116801	0.00198369888328047	0.00721918201068028	depleted in absence of Pc and vg
Aplip1	282.540569742487	-1.08459112585196	0.198165289370082	-5.47316399001866	4.42070670110316e-08	4.88079416790783e-07	depleted in absence of Pc and vg
mwh	56.8004473405157	-1.14140699196236	0.338619576005752	-3.37076493162632	0.000749597905059282	0.0031084247525544	depleted in absence of Pc and vg
CG32335	13.1693021301276	-2.81599137926925	0.617960972360581	-4.55690813047999	5.19121159166114e-06	3.76550179013186e-05	depleted in absence of Pc and vg
CG9119	154.320543915732	-3.06126370858102	0.221090444654598	-13.8462053996206	1.34111956797419e-43	4.38112207102628e-41	depleted in absence of Pc and vg
LysP	62.8928408076572	-10.4040222094421	4.24749148693142	-2.44945098570603	0.0143074181075582	0.0383568652958362	depleted in absence of Pc and vg
LysS	10.0105262212879	-4.9545128947349	1.30435612011098	-3.79843573265355	0.00014561217357129	0.000744336330558693	depleted in absence of Pc and vg
CG32333	35.1057815357438	-1.14896026188709	0.470409915205557	-2.44246608064165	0.0145873003309005	0.0389699236408027	depleted in absence of Pc and vg
ru	835.278913732212	-1.34905770155266	0.167806491100444	-8.03936541849952	9.03049065231136e-16	3.18417967222928e-14	depleted in absence of Pc and vg
CR45812	6.06308718548297	-5.96740181690966	1.76497671903853	-3.38100879889248	0.000722202301924272	0.00300655958301083	depleted in absence of Pc and vg
CG12105	6.68262501885534	-2.6465425547052	1.08545978338692	-2.43817651764794	0.0147615638385312	0.0393066133887356	depleted in absence of Pc and vg
GC	14.7597609307487	-2.65076363390407	1.00639574137948	-2.63391777698765	0.00844059251872195	0.0246062102638962	depleted in absence of Pc and vg
CG13937	74.7088897762207	-1.590578166815	0.258973134392635	-6.14186552804159	8.1557890231358e-10	1.21919715585423e-08	depleted in absence of Pc and vg
CG15822	376.890811531773	-1.23233208538601	0.149405651829306	-8.24822936948825	1.60758592165822e-16	6.24316672442583e-15	depleted in absence of Pc and vg
CG15820	27.8360606094033	-4.51429763985444	1.304533765834	-3.46046822097273	0.00053923687716296	0.00235050631614171	depleted in absence of Pc and vg
ACXD	6.3267666214111	-4.0240259156368	1.46689944560077	-2.7432186491752	0.00608401597233834	0.018750045894773	depleted in absence of Pc and vg
Cyp4d20	3.94552052893688	-2.57811973012587	1.0113336864902	-2.54922758389779	0.0107961820747914	0.0303808447693713	depleted in absence of Pc and vg
CG16758	36.7919654805525	-2.23360613284605	0.847051160885192	-2.63691998309981	0.00836625638082439	0.0244343964296125	depleted in absence of Pc and vg
spz5	134.895656328327	-2.17346711747016	0.299055672999506	-7.26776755535332	3.65476964237181e-13	9.04087448058434e-12	depleted in absence of Pc and vg
CG14964	20.5395930750013	-2.28371167162798	0.966989631871852	-2.36167131100183	0.0181927642361509	0.0466667511249255	depleted in absence of Pc and vg
CG42494	7.47510233131489	-2.0065730921664	0.708771303533132	-2.83105859698875	0.00463942206409874	0.0149362495263608	depleted in absence of Pc and vg
CG12009	100.326772494131	-3.87975676230982	0.924265618262463	-4.19766427058427	2.69682029224263e-05	0.000165764155981953	depleted in absence of Pc and vg
Drsl5	56.2145594039168	-4.51429696887793	1.15881789719878	-3.89560515055073	9.79538541697008e-05	0.000523315756740196	depleted in absence of Pc and vg
Drs	39.0031403738818	-2.63253548580763	1.07617917299896	-2.44618698433979	0.014437610214606	0.0386313024942493	depleted in absence of Pc and vg
Awh	69.6681798035673	-1.47742402779745	0.237374115615162	-6.22403173138174	4.84539015765774e-10	7.4643201776844e-09	depleted in absence of Pc and vg
Eip63F-1	60.652812858853	-2.5017364392332	0.53550269594693	-4.67175321089538	2.98639647729213e-06	2.27813809782098e-05	depleted in absence of Pc and vg
scrt	1526.65178812673	-1.31131948090482	0.115757312256484	-11.3281783702728	9.51633012256773e-30	1.24350445495717e-27	depleted in absence of Pc and vg
CG14985	257.245857390034	1.51848862965825	0.181159521083705	8.38205257208989	5.20125922581579e-17	2.10840825624584e-15	enriched in absence of Pc and vg
Gr64a	11.3388536759339	6.85836233643892	1.31041716754001	5.23372442480574	1.66128078546048e-07	1.65933864065733e-06	enriched in absence of Pc and vg
Gad1	23.8871801083567	-4.81514129209316	2.04043661319049	-2.35985830726888	0.0182819163719519	0.0468521562397945	depleted in absence of Pc and vg
Teh4	37.2153688192767	-1.25319895919884	0.437233796740448	-2.86619874433625	0.0041543334619755	0.013647495345212	depleted in absence of Pc and vg
Cpr64Aa	91.3797431809081	2.00328664227343	0.578228430326897	3.46452463629449	0.000531169484345584	0.00232088885233139	enriched in absence of Pc and vg
Cpr64Ac	3.58694410221482	5.85422013057905	1.84376927600108	3.175137044954	0.00149765750894246	0.00565029957602715	enriched in absence of Pc and vg
Cpr64Ad	11.6271605002781	-3.46694458223142	1.1994055128957	-2.89055248200522	0.00384565313605782	0.0127351429285015	depleted in absence of Pc and vg
VhaM9.7-a	34.1100697804203	-1.23203796517794	0.401728820758389	-3.06683987186203	0.00216334713908587	0.00777363205235419	depleted in absence of Pc and vg
DOR	793.470059546814	-1.06740936408645	0.131966023461681	-8.0885165445361	6.0395784612502e-16	2.16392251513245e-14	depleted in absence of Pc and vg
CG15021	33.086553082668	-2.38372132647216	0.814185726589746	-2.92773656995497	0.00341439199464175	0.0115164445443322	depleted in absence of Pc and vg
CG12607	26.4200681114907	-4.0058898600098	0.775200025603088	-5.16755640828741	2.37174397989752e-07	2.27880280144651e-06	depleted in absence of Pc and vg
CG11345	4.02222991229151	-6.19187906235645	1.56036103247796	-3.96823487223552	7.24069532350024e-05	0.00040110924168637	depleted in absence of Pc and vg
CG32241	10.068493326179	1.87949295871962	0.694931431553585	2.70457324763371	0.00683921895366205	0.0206197624642574	enriched in absence of Pc and vg
CG32249	161.303637579715	-7.45889108967446	1.04126970531569	-7.16326524395818	7.87777131416707e-13	1.87362753718316e-11	depleted in absence of Pc and vg
CG32248	2.48727094091848	-4.37347798695767	1.5570126171755	-2.80889052452984	0.00497125481753986	0.0158347368105578	depleted in absence of Pc and vg
CG11349	39.4368148272266	-5.9806714641851	0.87510888218942	-6.83420267569695	8.24623722153644e-12	1.67749005164112e-10	depleted in absence of Pc and vg
CG7465	277.07744543175	-7.32233010002027	0.807792937015919	-9.06461268041016	1.25047724130953e-19	6.77514669230485e-18	depleted in absence of Pc and vg
CG11350	4.98489775473508	-6.70806787110273	1.79163986409573	-3.74409389159712	0.000181045947138903	0.000901334529301567	depleted in absence of Pc and vg
CG13722	87.1729040349445	-2.22060278269672	0.334261839270982	-6.64330330838785	3.06729720614288e-11	5.78412055494549e-10	depleted in absence of Pc and vg
NT1	270.060915327952	-1.10796404232301	0.159193539698447	-6.9598555596023	3.40621788136462e-12	7.28956878772965e-11	depleted in absence of Pc and vg
axo	92.6376031130033	-1.16482871491454	0.437554402685085	-2.66213460032966	0.00776468221452481	0.022936788658704	depleted in absence of Pc and vg
CG12493	5.2344536731548	-2.81781690293578	1.07131996681487	-2.63022905408306	0.00853273557754529	0.0248032174979837	depleted in absence of Pc and vg
CG13707	9.90495835387225	-2.97768477147242	0.8928392187342	-3.33507389571659	0.000852767348147203	0.00347853982429925	depleted in absence of Pc and vg
CG32237	1.30278855464857	-4.5952726350325	1.87577987783411	-2.44979311769699	0.0142938315461192	0.0383296926563849	depleted in absence of Pc and vg
CG15212	114.130357221338	-1.14693222135046	0.212459195279315	-5.398364706421	6.72510531322363e-08	7.20306120674782e-07	depleted in absence of Pc and vg
DIP-delta	62.4450312338947	-1.06352523855144	0.264446638213695	-4.02170073227411	5.77794387296801e-05	0.000328264054204888	depleted in absence of Pc and vg
CG4835	4.95231243387145	-3.49684656450976	1.05202709449573	-3.32391302734073	0.000887638736731008	0.00360053711616592	depleted in absence of Pc and vg
blanks	19.6569914096076	-2.13666488456609	0.522724903947261	-4.08755134571064	4.35950209729661e-05	0.000254981515506443	depleted in absence of Pc and vg
CG34342	2.46619354605592	-5.06439441695879	1.4780478046365	-3.4264077258342	0.000611621532520388	0.00261581839110664	depleted in absence of Pc and vg
CG13285	23.4375227252474	-4.25323007310277	1.21683968536206	-3.4953084816898	0.000473514138993067	0.00209785462377184	depleted in absence of Pc and vg
Tektin-C	54.4194176561759	-2.37235747203469	0.974542323200303	-2.43432985469949	0.0149193922092531	0.0396245072377271	depleted in absence of Pc and vg
CG42272	213.128697080714	1.01003055480833	0.158645219990157	6.36659935213297	1.93265131007291e-10	3.1614076731929e-09	enriched in absence of Pc and vg
CG10483	22.420067535468	-2.30556681005886	0.571418771960833	-4.0348111108553	5.46462405557335e-05	0.000312702624344427	depleted in absence of Pc and vg
yip7	15.7990392207192	-3.43324219212441	1.21754589630088	-2.819805152771	0.0048052817835954	0.0153797520661358	depleted in absence of Pc and vg
